Message Length(bits), Throughput (Octet/sec)
45632, 2.911184378413139E7
45696, 2.936247648226017E7
45760, 2.905514890763815E7
45824, 2.902692896307783E7
45888, 2.920555394320803E7
45952, 2.9385884134487487E7
46016, 2.9426962095903657E7
46080, 2.9327752913681705E7
46144, 2.9438484387599904E7
46208, 2.9409218893997487E7
46272, 2.9449951884155378E7
46336, 2.94208780547273E7
46400, 2.9391792595295288E7
46464, 2.936299292214358E7
46528, 2.9403437815975733E7
46592, 2.3466554921167042E7
46656, 1.6962413362844985E7
46720, 2.931726907630522E7
46784, 2.6446460389099427E7
46848, 2.9397590361445785E7
46912, 2.9437751004016064E7
46976, 2.9477911646586347E7
47040, 2.9449180130818464E7
47104, 2.942043541045205E7
47168, 2.9529313954303686E7
47232, 2.9431851604444686E7
47296, 2.94715852442672E7
47360, 2.937498759502213E7
47424, 2.9414683524204593E7
47488, 2.93862840905153E7
47552, 2.942588824697152E7
47616, 2.939767367199269E7
47680, 2.8969868420413062E7
47744, 2.920751134189134E7
47808, 2.93136600871169E7
47872, 2.935275795256665E7
47936, 2.9391999607583452E7
48000, 2.909824537580384E7
48064, 2.887573054444786E7
48128, 2.937528686803582E7
48192, 2.908304406390159E7
48256, 2.9187473386753377E7
48320, 2.9160430647419494E7
48384, 2.926489374056439E7
48448, 2.943649717349354E7
48512, 2.9408626659812413E7
48576, 2.918332820670563E7
48640, 2.94863649810618E7
48704, 1.5666374165922549E7
48768, 1.5556219042588212E7
48832, 1.617352089388909E7
48896, 1.492202072285862E7
48960, 1.5636097924895631E7
49024, 1.4809265457533319E7
49088, 1.4296698431929916E7
49152, 1.6299633099079166E7
49216, 1.5680437176297866E7
49280, 1.4574431336920157E7
49344, 1.4723328885462146E7
49408, 1.4405571896072756E7
49472, 1.4844188826531347E7
49536, 2.070674474054703E7
49600, 2.78036880246825E7
49664, 2.9637692575777106E7
49728, 2.9544147492597327E7
49792, 2.9322252687716123E7
49856, 2.9489424123408888E7
49920, 2.9078030709009998E7
49984, 2.9178808936710753E7
50048, 1.243989834916822E7
50112, 1.4853281166637026E7
50176, 1.4302654382924382E7
50240, 1.5176633783960136E7
50304, 1.471482996508504E7
50368, 2.9661456124977622E7
50432, 2.9830264658423595E7
50496, 2.980226255453361E7
50560, 2.977452393739812E7
50624, 2.9812213208204955E7
50688, 2.9654452614187896E7
50752, 2.943469062024424E7
50816, 2.9729198453632373E7
50880, 2.9445126044584367E7
50944, 2.9674641415883016E7
51008, 2.9711782660360213E7
51072, 2.9684601113172542E7
51136, 2.9466133768502768E7
51200, 2.931382742400161E7
51264, 2.979605881094754E7
51328, 2.9576633721787874E7
51392, 2.967740147185867E7
51456, 2.946039656112162E7
51520, 2.9560268062058203E7
51584, 2.9660432210640587E7
51648, 2.9507342556663148E7
51712, 2.9418457533473507E7
51776, 2.9643607982521627E7
51840, 1.691879500582236E7
51904, 2.965346398895765E7
51968, 2.9817177007357903E7
52032, 2.972672800318109E7
52096, 2.9699899662501138E7
52160, 2.967332040814469E7
52224, 2.9213543484681685E7
52288, 2.9371848682850543E7
52352, 2.9531618778571527E7
52416, 7001346.412771687
52480, 1.6621565467684232E7
52544, 1.6276320778329298E7
52608, 1.5288685535731722E7
52672, 1.4998200398190375E7
52736, 1.5984636126441576E7
52800, 1.6644222185235063E7
52864, 1.6300031080567738E7
52928, 1.5916816829098713E7
52992, 1.5811824017072188E7
53056, 1.5795779059160337E7
53120, 1.636016005361402E7
53184, 1.630490765948054E7
53248, 1.6570981860550806E7
53312, 1.5310600247211972E7
53376, 1.4913363017005526E7
53440, 1.5233056645078901E7
53504, 1.5719567429846024E7
53568, 1.5842596141561262E7
53632, 1.5705493877340656E7
53696, 1.5933190744886162E7
53760, 1.602315727730315E7
53824, 1.584830104234144E7
53888, 2.9771454584830526E7
53952, 2.9868329561408557E7
54016, 2.978057117653545E7
54080, 2.9452386035386432E7
54144, 2.9790043575861614E7
54208, 2.9825125114991352E7
54272, 2.9738342911499497E7
54336, 2.953184717529969E7
54400, 2.9808349844821237E7
54464, 2.9782580165361565E7
54528, 2.98175773218426E7
54592, 2.97312251931179E7
54656, 2.964557225674315E7
54720, 2.974055280904739E7
54784, 2.965503503347451E7
54848, 2.9749584521190505E7
54912, 2.966433149371837E7
54976, 2.957963516154303E7
55040, 2.9733479119577855E7
55104, 2.9828253696053214E7
55168, 2.9862897428568956E7
55232, 2.9717375022597946E7
55296, 2.981160720447174E7
55360, 1.4878168867216643E7
55424, 1.6373412112259971E7
55488, 2.9795350275787413E7
55552, 2.98295881678258E7
55616, 2.9804163665672053E7
55680, 2.9838588669053182E7
55744, 2.9872885897408415E7
55808, 2.9788033545698326E7
55872, 2.982219413462688E7
55936, 2.979706290964569E7
56000, 2.9537485178511903E7
56064, 2.939757621011213E7
56128, 3.1795522523339074E7
56192, 3.0294665654544197E7
56256, 2.9614156847220935E7
56320, 2.9589653708583944E7
56384, 2.956537059487304E7
56448, 2.9715354196409397E7
56512, 2.940246074954631E7
56576, 2.9608169041209448E7
56640, 2.9699606102681775E7
56704, 2.9791526563550774E7
56768, 2.9825151311365165E7
